"","Date","Q","month","site"
"2519",1999-05-05,NA,5,"TW_Weir"
"2520",1999-05-06,NA,5,"TW_Weir"
"2521",1999-05-07,NA,5,"TW_Weir"
"2522",1999-05-08,NA,5,"TW_Weir"
"2523",1999-05-09,NA,5,"TW_Weir"
"2524",1999-05-10,NA,5,"TW_Weir"
"2525",1999-05-11,NA,5,"TW_Weir"
"2526",1999-05-12,NA,5,"TW_Weir"
"2527",1999-05-13,NA,5,"TW_Weir"
"2528",1999-05-14,NA,5,"TW_Weir"
"2529",1999-05-15,NA,5,"TW_Weir"
"2530",1999-05-16,NA,5,"TW_Weir"
"2531",1999-05-17,NA,5,"TW_Weir"
"2532",1999-05-18,NA,5,"TW_Weir"
"2533",1999-05-19,NA,5,"TW_Weir"
"2534",1999-05-20,NA,5,"TW_Weir"
"2535",1999-05-21,NA,5,"TW_Weir"
"2536",1999-05-22,NA,5,"TW_Weir"
"2537",1999-05-23,NA,5,"TW_Weir"
"2538",1999-05-24,NA,5,"TW_Weir"
"2539",1999-05-25,NA,5,"TW_Weir"
"2540",1999-05-26,NA,5,"TW_Weir"
"2541",1999-05-27,NA,5,"TW_Weir"
"2542",1999-05-28,NA,5,"TW_Weir"
"2543",1999-05-29,NA,5,"TW_Weir"
"2544",1999-05-30,NA,5,"TW_Weir"
"2545",1999-05-31,NA,5,"TW_Weir"
"2546",1999-06-01,NA,6,"TW_Weir"
"2547",1999-06-02,NA,6,"TW_Weir"
"2548",1999-06-03,NA,6,"TW_Weir"
"2549",1999-06-04,NA,6,"TW_Weir"
"2550",1999-06-05,NA,6,"TW_Weir"
"2551",1999-06-06,0.000301875,6,"TW_Weir"
"2552",1999-06-07,0.000193542,6,"TW_Weir"
"2553",1999-06-08,0.00012125,6,"TW_Weir"
"2554",1999-06-09,0.001347708,6,"TW_Weir"
"2555",1999-06-10,0.00342875,6,"TW_Weir"
"2556",1999-06-11,0.001313333,6,"TW_Weir"
"2557",1999-06-12,0.000464583,6,"TW_Weir"
"2558",1999-06-13,0.000177292,6,"TW_Weir"
"2559",1999-06-14,0.000116042,6,"TW_Weir"
"2560",1999-06-15,0.000105208,6,"TW_Weir"
"2561",1999-06-16,0.000124167,6,"TW_Weir"
"2562",1999-06-17,0.000222917,6,"TW_Weir"
"2563",1999-06-18,0.015867708,6,"TW_Weir"
"2564",1999-06-19,0.00816875,6,"TW_Weir"
"2565",1999-06-20,0.00257625,6,"TW_Weir"
"2566",1999-06-21,0.00130375,6,"TW_Weir"
"2567",1999-06-22,0.000818542,6,"TW_Weir"
"2568",1999-06-23,0.000707917,6,"TW_Weir"
"2569",1999-06-24,0.000608542,6,"TW_Weir"
"2570",1999-06-25,0.000498958,6,"TW_Weir"
"2571",1999-06-26,0.000403125,6,"TW_Weir"
"2572",1999-06-27,0.000335208,6,"TW_Weir"
"2573",1999-06-28,0.00028,6,"TW_Weir"
"2574",1999-06-29,0.000266667,6,"TW_Weir"
"2575",1999-06-30,0.00025,6,"TW_Weir"
"2576",1999-07-01,0.000198542,7,"TW_Weir"
"2577",1999-07-02,9.19e-05,7,"TW_Weir"
"2578",1999-07-03,7.48e-05,7,"TW_Weir"
"2579",1999-07-04,6.33e-05,7,"TW_Weir"
"2580",1999-07-05,9.82e-05,7,"TW_Weir"
"2581",1999-07-06,0.000103958,7,"TW_Weir"
"2582",1999-07-07,0.001035417,7,"TW_Weir"
"2583",1999-07-08,0.002277083,7,"TW_Weir"
"2584",1999-07-09,0.001418125,7,"TW_Weir"
"2585",1999-07-10,0.00064625,7,"TW_Weir"
"2586",1999-07-11,0.000336042,7,"TW_Weir"
"2587",1999-07-12,0.000185417,7,"TW_Weir"
"2588",1999-07-13,0.000107917,7,"TW_Weir"
"2589",1999-07-14,6.21e-05,7,"TW_Weir"
"2590",1999-07-15,4.46e-05,7,"TW_Weir"
"2591",1999-07-16,0.00019125,7,"TW_Weir"
"2592",1999-07-17,0.026448958,7,"TW_Weir"
"2593",1999-07-18,0.016422292,7,"TW_Weir"
"2594",1999-07-19,0.00397875,7,"TW_Weir"
"2595",1999-07-20,0.001961458,7,"TW_Weir"
"2596",1999-07-21,0.00658375,7,"TW_Weir"
"2597",1999-07-22,0.004534167,7,"TW_Weir"
"2598",1999-07-23,0.004163958,7,"TW_Weir"
"2599",1999-07-24,0.002094375,7,"TW_Weir"
"2600",1999-07-25,0.000917708,7,"TW_Weir"
"2601",1999-07-26,0.000465,7,"TW_Weir"
"2602",1999-07-27,0.000275833,7,"TW_Weir"
"2603",1999-07-28,0.00019875,7,"TW_Weir"
"2604",1999-07-29,0.00014375,7,"TW_Weir"
"2605",1999-07-30,8.21e-05,7,"TW_Weir"
"2606",1999-07-31,5.46e-05,7,"TW_Weir"
"2607",1999-08-01,4.1e-05,8,"TW_Weir"
"2608",1999-08-02,2.69e-05,8,"TW_Weir"
"2609",1999-08-03,2e-05,8,"TW_Weir"
"2610",1999-08-04,2e-05,8,"TW_Weir"
"2611",1999-08-05,1.58e-05,8,"TW_Weir"
"2612",1999-08-06,1e-05,8,"TW_Weir"
"2613",1999-08-07,1.06e-05,8,"TW_Weir"
"2614",1999-08-08,0.002719375,8,"TW_Weir"
"2615",1999-08-09,0.004892292,8,"TW_Weir"
"2616",1999-08-10,0.002095625,8,"TW_Weir"
"2617",1999-08-11,0.001482708,8,"TW_Weir"
"2618",1999-08-12,0.001193542,8,"TW_Weir"
"2619",1999-08-13,0.003003125,8,"TW_Weir"
"2620",1999-08-14,0.002439583,8,"TW_Weir"
"2621",1999-08-15,0.003725,8,"TW_Weir"
"2622",1999-08-16,0.003480208,8,"TW_Weir"
"2623",1999-08-17,0.002344792,8,"TW_Weir"
"2624",1999-08-18,0.001683958,8,"TW_Weir"
"2625",1999-08-19,0.001423,8,"TW_Weir"
"2626",1999-08-20,NA,8,"TW_Weir"
"2627",1999-08-21,NA,8,"TW_Weir"
"2628",1999-08-22,NA,8,"TW_Weir"
"2629",1999-08-23,NA,8,"TW_Weir"
"2630",1999-08-24,NA,8,"TW_Weir"
"2631",1999-08-25,NA,8,"TW_Weir"
"2632",1999-08-26,NA,8,"TW_Weir"
"2633",1999-08-27,NA,8,"TW_Weir"
"2634",1999-08-28,NA,8,"TW_Weir"
"2635",1999-08-29,NA,8,"TW_Weir"
"2636",1999-08-30,NA,8,"TW_Weir"
"2637",1999-08-31,NA,8,"TW_Weir"
"2638",1999-09-01,NA,9,"TW_Weir"
"2639",1999-09-02,NA,9,"TW_Weir"
"2640",1999-09-03,NA,9,"TW_Weir"
"2641",1999-09-04,NA,9,"TW_Weir"
"2642",1999-09-05,NA,9,"TW_Weir"
"2643",1999-09-06,NA,9,"TW_Weir"
"2644",1999-09-07,NA,9,"TW_Weir"
"2645",1999-09-08,NA,9,"TW_Weir"
"2646",1999-09-09,NA,9,"TW_Weir"
"2647",1999-09-10,NA,9,"TW_Weir"
"2648",1999-09-11,NA,9,"TW_Weir"
"2649",1999-09-12,NA,9,"TW_Weir"
"2650",1999-09-13,NA,9,"TW_Weir"
"2651",1999-09-14,NA,9,"TW_Weir"
"2652",1999-09-15,NA,9,"TW_Weir"
"2653",1999-09-16,NA,9,"TW_Weir"
"2654",1999-09-17,NA,9,"TW_Weir"
"2655",1999-09-18,NA,9,"TW_Weir"
"2656",1999-09-19,NA,9,"TW_Weir"
"2657",1999-09-20,NA,9,"TW_Weir"
"2658",1999-09-21,NA,9,"TW_Weir"
"2659",1999-09-22,NA,9,"TW_Weir"
"2660",1999-09-23,NA,9,"TW_Weir"
"2661",1999-09-24,NA,9,"TW_Weir"
"2662",1999-09-25,NA,9,"TW_Weir"
"2663",1999-09-26,NA,9,"TW_Weir"
"2664",1999-09-27,NA,9,"TW_Weir"
"2665",1999-09-28,NA,9,"TW_Weir"
"2666",1999-09-29,NA,9,"TW_Weir"
"2667",1999-09-30,NA,9,"TW_Weir"
"2881",2000-05-01,NA,5,"TW_Weir"
"2882",2000-05-02,NA,5,"TW_Weir"
"2883",2000-05-03,NA,5,"TW_Weir"
"2884",2000-05-04,NA,5,"TW_Weir"
"2885",2000-05-05,NA,5,"TW_Weir"
"2886",2000-05-06,NA,5,"TW_Weir"
"2887",2000-05-07,NA,5,"TW_Weir"
"2888",2000-05-08,NA,5,"TW_Weir"
"2889",2000-05-09,NA,5,"TW_Weir"
"2890",2000-05-10,NA,5,"TW_Weir"
"2891",2000-05-11,NA,5,"TW_Weir"
"2892",2000-05-12,NA,5,"TW_Weir"
"2893",2000-05-13,NA,5,"TW_Weir"
"2894",2000-05-14,NA,5,"TW_Weir"
"2895",2000-05-15,NA,5,"TW_Weir"
"2896",2000-05-16,NA,5,"TW_Weir"
"2897",2000-05-17,NA,5,"TW_Weir"
"2898",2000-05-18,NA,5,"TW_Weir"
"2899",2000-05-19,NA,5,"TW_Weir"
"2900",2000-05-20,NA,5,"TW_Weir"
"2901",2000-05-21,NA,5,"TW_Weir"
"2902",2000-05-22,NA,5,"TW_Weir"
"2903",2000-05-23,NA,5,"TW_Weir"
"2904",2000-05-24,NA,5,"TW_Weir"
"2905",2000-05-25,NA,5,"TW_Weir"
"2906",2000-05-26,NA,5,"TW_Weir"
"2907",2000-05-27,NA,5,"TW_Weir"
"2908",2000-05-28,NA,5,"TW_Weir"
"2909",2000-05-29,NA,5,"TW_Weir"
"2910",2000-05-30,NA,5,"TW_Weir"
"2911",2000-05-31,NA,5,"TW_Weir"
"2912",2000-06-01,NA,6,"TW_Weir"
"2913",2000-06-02,NA,6,"TW_Weir"
"2914",2000-06-03,NA,6,"TW_Weir"
"2915",2000-06-04,NA,6,"TW_Weir"
"2916",2000-06-05,NA,6,"TW_Weir"
"2917",2000-06-06,NA,6,"TW_Weir"
"2918",2000-06-07,NA,6,"TW_Weir"
"2919",2000-06-08,NA,6,"TW_Weir"
"2920",2000-06-09,NA,6,"TW_Weir"
"2921",2000-06-10,NA,6,"TW_Weir"
"2922",2000-06-11,NA,6,"TW_Weir"
"2923",2000-06-12,NA,6,"TW_Weir"
"2924",2000-06-13,NA,6,"TW_Weir"
"2925",2000-06-14,NA,6,"TW_Weir"
"2926",2000-06-15,NA,6,"TW_Weir"
"2927",2000-06-16,NA,6,"TW_Weir"
"2928",2000-06-17,NA,6,"TW_Weir"
"2929",2000-06-18,NA,6,"TW_Weir"
"2930",2000-06-19,NA,6,"TW_Weir"
"2931",2000-06-20,NA,6,"TW_Weir"
"2932",2000-06-21,NA,6,"TW_Weir"
"2933",2000-06-22,NA,6,"TW_Weir"
"2934",2000-06-23,0.00058,6,"TW_Weir"
"2935",2000-06-24,NA,6,"TW_Weir"
"2936",2000-06-25,NA,6,"TW_Weir"
"2937",2000-06-26,NA,6,"TW_Weir"
"2938",2000-06-27,0.00013,6,"TW_Weir"
"2939",2000-06-28,0.001524444,6,"TW_Weir"
"2940",2000-06-29,0.001241556,6,"TW_Weir"
"2941",2000-06-30,NA,6,"TW_Weir"
"2942",2000-07-01,NA,7,"TW_Weir"
"2943",2000-07-02,0.003686429,7,"TW_Weir"
"2944",2000-07-03,0.002492245,7,"TW_Weir"
"2945",2000-07-04,0.002676327,7,"TW_Weir"
"2946",2000-07-05,0.006520833,7,"TW_Weir"
"2947",2000-07-06,0.003333958,7,"TW_Weir"
"2948",2000-07-07,0.001761765,7,"TW_Weir"
"2949",2000-07-08,NA,7,"TW_Weir"
"2950",2000-07-09,NA,7,"TW_Weir"
"2951",2000-07-10,NA,7,"TW_Weir"
"2952",2000-07-11,NA,7,"TW_Weir"
"2953",2000-07-12,0.00025,7,"TW_Weir"
"2954",2000-07-13,NA,7,"TW_Weir"
"2955",2000-07-14,0,7,"TW_Weir"
"2956",2000-07-15,NA,7,"TW_Weir"
"2957",2000-07-16,NA,7,"TW_Weir"
"2958",2000-07-17,2e-05,7,"TW_Weir"
"2959",2000-07-18,0.004876111,7,"TW_Weir"
"2960",2000-07-19,0.005856531,7,"TW_Weir"
"2961",2000-07-20,0.002957222,7,"TW_Weir"
"2962",2000-07-21,0.00134,7,"TW_Weir"
"2963",2000-07-22,NA,7,"TW_Weir"
"2964",2000-07-23,NA,7,"TW_Weir"
"2965",2000-07-24,3e-04,7,"TW_Weir"
"2966",2000-07-25,NA,7,"TW_Weir"
"2967",2000-07-26,NA,7,"TW_Weir"
"2968",2000-07-27,NA,7,"TW_Weir"
"2969",2000-07-28,NA,7,"TW_Weir"
"2970",2000-07-29,NA,7,"TW_Weir"
"2971",2000-07-30,NA,7,"TW_Weir"
"2972",2000-07-31,NA,7,"TW_Weir"
"2973",2000-08-01,8e-05,8,"TW_Weir"
"2974",2000-08-02,NA,8,"TW_Weir"
"2975",2000-08-03,NA,8,"TW_Weir"
"2976",2000-08-04,NA,8,"TW_Weir"
"2977",2000-08-05,NA,8,"TW_Weir"
"2978",2000-08-06,NA,8,"TW_Weir"
"2979",2000-08-07,4e-05,8,"TW_Weir"
"2980",2000-08-08,NA,8,"TW_Weir"
"2981",2000-08-09,NA,8,"TW_Weir"
"2982",2000-08-10,NA,8,"TW_Weir"
"2983",2000-08-11,NA,8,"TW_Weir"
"2984",2000-08-12,NA,8,"TW_Weir"
"2985",2000-08-13,NA,8,"TW_Weir"
"2986",2000-08-14,NA,8,"TW_Weir"
"2987",2000-08-15,NA,8,"TW_Weir"
"2988",2000-08-16,NA,8,"TW_Weir"
"2989",2000-08-17,NA,8,"TW_Weir"
"2990",2000-08-18,NA,8,"TW_Weir"
"2991",2000-08-19,NA,8,"TW_Weir"
"2992",2000-08-20,NA,8,"TW_Weir"
"2993",2000-08-21,NA,8,"TW_Weir"
"2994",2000-08-22,NA,8,"TW_Weir"
"2995",2000-08-23,NA,8,"TW_Weir"
"2996",2000-08-24,NA,8,"TW_Weir"
"2997",2000-08-25,NA,8,"TW_Weir"
"2998",2000-08-26,NA,8,"TW_Weir"
"2999",2000-08-27,NA,8,"TW_Weir"
"3000",2000-08-28,NA,8,"TW_Weir"
"3001",2000-08-29,NA,8,"TW_Weir"
"3002",2000-08-30,NA,8,"TW_Weir"
"3003",2000-08-31,NA,8,"TW_Weir"
"3004",2000-09-01,NA,9,"TW_Weir"
"3005",2000-09-02,NA,9,"TW_Weir"
"3006",2000-09-03,NA,9,"TW_Weir"
"3007",2000-09-04,NA,9,"TW_Weir"
"3008",2000-09-05,NA,9,"TW_Weir"
"3009",2000-09-06,NA,9,"TW_Weir"
"3010",2000-09-07,NA,9,"TW_Weir"
"3011",2000-09-08,NA,9,"TW_Weir"
"3012",2000-09-09,NA,9,"TW_Weir"
"3013",2000-09-10,NA,9,"TW_Weir"
"3014",2000-09-11,NA,9,"TW_Weir"
"3015",2000-09-12,NA,9,"TW_Weir"
"3016",2000-09-13,NA,9,"TW_Weir"
"3017",2000-09-14,NA,9,"TW_Weir"
"3018",2000-09-15,NA,9,"TW_Weir"
"3019",2000-09-16,NA,9,"TW_Weir"
"3020",2000-09-17,NA,9,"TW_Weir"
"3021",2000-09-18,NA,9,"TW_Weir"
"3022",2000-09-19,NA,9,"TW_Weir"
"3023",2000-09-20,NA,9,"TW_Weir"
"3024",2000-09-21,NA,9,"TW_Weir"
"3025",2000-09-22,NA,9,"TW_Weir"
"3026",2000-09-23,NA,9,"TW_Weir"
"3027",2000-09-24,NA,9,"TW_Weir"
"3028",2000-09-25,NA,9,"TW_Weir"
"3029",2000-09-26,NA,9,"TW_Weir"
"3030",2000-09-27,NA,9,"TW_Weir"
"3031",2000-09-28,NA,9,"TW_Weir"
"3032",2000-09-29,NA,9,"TW_Weir"
"3033",2000-09-30,NA,9,"TW_Weir"
"3246",2001-05-01,NA,5,"TW_Weir"
"3247",2001-05-02,NA,5,"TW_Weir"
"3248",2001-05-03,NA,5,"TW_Weir"
"3249",2001-05-04,NA,5,"TW_Weir"
"3250",2001-05-05,NA,5,"TW_Weir"
"3251",2001-05-06,NA,5,"TW_Weir"
"3252",2001-05-07,NA,5,"TW_Weir"
"3253",2001-05-08,NA,5,"TW_Weir"
"3254",2001-05-09,NA,5,"TW_Weir"
"3255",2001-05-10,NA,5,"TW_Weir"
"3256",2001-05-11,NA,5,"TW_Weir"
"3257",2001-05-12,NA,5,"TW_Weir"
"3258",2001-05-13,NA,5,"TW_Weir"
"3259",2001-05-14,NA,5,"TW_Weir"
"3260",2001-05-15,NA,5,"TW_Weir"
"3261",2001-05-16,NA,5,"TW_Weir"
"3262",2001-05-17,NA,5,"TW_Weir"
"3263",2001-05-18,NA,5,"TW_Weir"
"3264",2001-05-19,NA,5,"TW_Weir"
"3265",2001-05-20,NA,5,"TW_Weir"
"3266",2001-05-21,NA,5,"TW_Weir"
"3267",2001-05-22,NA,5,"TW_Weir"
"3268",2001-05-23,NA,5,"TW_Weir"
"3269",2001-05-24,NA,5,"TW_Weir"
"3270",2001-05-25,NA,5,"TW_Weir"
"3271",2001-05-26,NA,5,"TW_Weir"
"3272",2001-05-27,NA,5,"TW_Weir"
"3273",2001-05-28,NA,5,"TW_Weir"
"3274",2001-05-29,NA,5,"TW_Weir"
"3275",2001-05-30,NA,5,"TW_Weir"
"3276",2001-05-31,NA,5,"TW_Weir"
"3277",2001-06-01,NA,6,"TW_Weir"
"3278",2001-06-02,NA,6,"TW_Weir"
"3279",2001-06-03,NA,6,"TW_Weir"
"3280",2001-06-04,NA,6,"TW_Weir"
"3281",2001-06-05,NA,6,"TW_Weir"
"3282",2001-06-06,NA,6,"TW_Weir"
"3283",2001-06-07,NA,6,"TW_Weir"
"3284",2001-06-08,NA,6,"TW_Weir"
"3285",2001-06-09,NA,6,"TW_Weir"
"3286",2001-06-10,NA,6,"TW_Weir"
"3287",2001-06-11,NA,6,"TW_Weir"
"3288",2001-06-12,NA,6,"TW_Weir"
"3289",2001-06-13,NA,6,"TW_Weir"
"3290",2001-06-14,NA,6,"TW_Weir"
"3291",2001-06-15,NA,6,"TW_Weir"
"3292",2001-06-16,NA,6,"TW_Weir"
"3293",2001-06-17,NA,6,"TW_Weir"
"3294",2001-06-18,NA,6,"TW_Weir"
"3295",2001-06-19,NA,6,"TW_Weir"
"3296",2001-06-20,NA,6,"TW_Weir"
"3297",2001-06-21,NA,6,"TW_Weir"
"3298",2001-06-22,NA,6,"TW_Weir"
"3299",2001-06-23,0.001716596,6,"TW_Weir"
"3300",2001-06-24,0.000599375,6,"TW_Weir"
"3301",2001-06-25,0.000217708,6,"TW_Weir"
"3302",2001-06-26,0.0006275,6,"TW_Weir"
"3303",2001-06-27,0.015050417,6,"TW_Weir"
"3304",2001-06-28,0.008591875,6,"TW_Weir"
"3305",2001-06-29,0.002275208,6,"TW_Weir"
"3306",2001-06-30,0.00091125,6,"TW_Weir"
"3307",2001-07-01,0.000425417,7,"TW_Weir"
"3308",2001-07-02,0.000271667,7,"TW_Weir"
"3309",2001-07-03,0.000115417,7,"TW_Weir"
"3310",2001-07-04,0.000145417,7,"TW_Weir"
"3311",2001-07-05,0.000473958,7,"TW_Weir"
"3312",2001-07-06,0.003333333,7,"TW_Weir"
"3313",2001-07-07,0.008894375,7,"TW_Weir"
"3314",2001-07-08,0.0027725,7,"TW_Weir"
"3315",2001-07-09,0.001073542,7,"TW_Weir"
"3316",2001-07-10,0.000559583,7,"TW_Weir"
"3317",2001-07-11,0.000501875,7,"TW_Weir"
"3318",2001-07-12,0.000477917,7,"TW_Weir"
"3319",2001-07-13,0.000402708,7,"TW_Weir"
"3320",2001-07-14,0.000236458,7,"TW_Weir"
"3321",2001-07-15,0.000118958,7,"TW_Weir"
"3322",2001-07-16,5.83e-05,7,"TW_Weir"
"3323",2001-07-17,2e-05,7,"TW_Weir"
"3324",2001-07-18,2e-05,7,"TW_Weir"
"3325",2001-07-19,3.83e-05,7,"TW_Weir"
"3326",2001-07-20,7.81e-05,7,"TW_Weir"
"3327",2001-07-21,0.00056125,7,"TW_Weir"
"3328",2001-07-22,0.000717083,7,"TW_Weir"
"3329",2001-07-23,0.002205,7,"TW_Weir"
"3330",2001-07-24,0.004627083,7,"TW_Weir"
"3331",2001-07-25,0.004858333,7,"TW_Weir"
"3332",2001-07-26,0.003141875,7,"TW_Weir"
"3333",2001-07-27,0.001522083,7,"TW_Weir"
"3334",2001-07-28,0.000954583,7,"TW_Weir"
"3335",2001-07-29,0.005379583,7,"TW_Weir"
"3336",2001-07-30,0.006073125,7,"TW_Weir"
"3337",2001-07-31,0.003398958,7,"TW_Weir"
"3338",2001-08-01,0.001379375,8,"TW_Weir"
"3339",2001-08-02,0.001709583,8,"TW_Weir"
"3340",2001-08-03,0.002339167,8,"TW_Weir"
"3341",2001-08-04,0.003814375,8,"TW_Weir"
"3342",2001-08-05,0.002596458,8,"TW_Weir"
"3343",2001-08-06,0.001720833,8,"TW_Weir"
"3344",2001-08-07,0.001166667,8,"TW_Weir"
"3345",2001-08-08,0.000761042,8,"TW_Weir"
"3346",2001-08-09,0.000819375,8,"TW_Weir"
"3347",2001-08-10,0.001730417,8,"TW_Weir"
"3348",2001-08-11,0.003529792,8,"TW_Weir"
"3349",2001-08-12,0.002555625,8,"TW_Weir"
"3350",2001-08-13,0.002229167,8,"TW_Weir"
"3351",2001-08-14,0.007079792,8,"TW_Weir"
"3352",2001-08-15,0.010621042,8,"TW_Weir"
"3353",2001-08-16,0.009219167,8,"TW_Weir"
"3354",2001-08-17,0.010167742,8,"TW_Weir"
"3355",2001-08-18,NA,8,"TW_Weir"
"3356",2001-08-19,NA,8,"TW_Weir"
"3357",2001-08-20,NA,8,"TW_Weir"
"3358",2001-08-21,NA,8,"TW_Weir"
"3359",2001-08-22,NA,8,"TW_Weir"
"3360",2001-08-23,NA,8,"TW_Weir"
"3361",2001-08-24,NA,8,"TW_Weir"
"3362",2001-08-25,NA,8,"TW_Weir"
"3363",2001-08-26,NA,8,"TW_Weir"
"3364",2001-08-27,NA,8,"TW_Weir"
"3365",2001-08-28,NA,8,"TW_Weir"
"3366",2001-08-29,NA,8,"TW_Weir"
"3367",2001-08-30,NA,8,"TW_Weir"
"3368",2001-08-31,NA,8,"TW_Weir"
"3369",2001-09-01,NA,9,"TW_Weir"
"3370",2001-09-02,NA,9,"TW_Weir"
"3371",2001-09-03,NA,9,"TW_Weir"
"3372",2001-09-04,NA,9,"TW_Weir"
"3373",2001-09-05,NA,9,"TW_Weir"
"3374",2001-09-06,NA,9,"TW_Weir"
"3375",2001-09-07,NA,9,"TW_Weir"
"3376",2001-09-08,NA,9,"TW_Weir"
"3377",2001-09-09,NA,9,"TW_Weir"
"3378",2001-09-10,NA,9,"TW_Weir"
"3379",2001-09-11,NA,9,"TW_Weir"
"3380",2001-09-12,NA,9,"TW_Weir"
"3381",2001-09-13,NA,9,"TW_Weir"
"3382",2001-09-14,NA,9,"TW_Weir"
"3383",2001-09-15,NA,9,"TW_Weir"
"3384",2001-09-16,NA,9,"TW_Weir"
"3385",2001-09-17,NA,9,"TW_Weir"
"3386",2001-09-18,NA,9,"TW_Weir"
"3387",2001-09-19,NA,9,"TW_Weir"
"3388",2001-09-20,NA,9,"TW_Weir"
"3389",2001-09-21,NA,9,"TW_Weir"
"3390",2001-09-22,NA,9,"TW_Weir"
"3391",2001-09-23,NA,9,"TW_Weir"
"3392",2001-09-24,NA,9,"TW_Weir"
"3393",2001-09-25,NA,9,"TW_Weir"
"3394",2001-09-26,NA,9,"TW_Weir"
"3395",2001-09-27,NA,9,"TW_Weir"
"3396",2001-09-28,NA,9,"TW_Weir"
"3397",2001-09-29,NA,9,"TW_Weir"
"3398",2001-09-30,NA,9,"TW_Weir"
"3611",2002-05-01,NA,5,"TW_Weir"
"3612",2002-05-02,NA,5,"TW_Weir"
"3613",2002-05-03,NA,5,"TW_Weir"
"3614",2002-05-04,NA,5,"TW_Weir"
"3615",2002-05-05,NA,5,"TW_Weir"
"3616",2002-05-06,NA,5,"TW_Weir"
"3617",2002-05-07,NA,5,"TW_Weir"
"3618",2002-05-08,NA,5,"TW_Weir"
"3619",2002-05-09,NA,5,"TW_Weir"
"3620",2002-05-10,NA,5,"TW_Weir"
"3621",2002-05-11,NA,5,"TW_Weir"
"3622",2002-05-12,NA,5,"TW_Weir"
"3623",2002-05-13,NA,5,"TW_Weir"
"3624",2002-05-14,NA,5,"TW_Weir"
"3625",2002-05-15,NA,5,"TW_Weir"
"3626",2002-05-16,NA,5,"TW_Weir"
"3627",2002-05-17,NA,5,"TW_Weir"
"3628",2002-05-18,NA,5,"TW_Weir"
"3629",2002-05-19,NA,5,"TW_Weir"
"3630",2002-05-20,NA,5,"TW_Weir"
"3631",2002-05-21,NA,5,"TW_Weir"
"3632",2002-05-22,NA,5,"TW_Weir"
"3633",2002-05-23,NA,5,"TW_Weir"
"3634",2002-05-24,NA,5,"TW_Weir"
"3635",2002-05-25,NA,5,"TW_Weir"
"3636",2002-05-26,NA,5,"TW_Weir"
"3637",2002-05-27,NA,5,"TW_Weir"
"3638",2002-05-28,NA,5,"TW_Weir"
"3639",2002-05-29,NA,5,"TW_Weir"
"3640",2002-05-30,NA,5,"TW_Weir"
"3641",2002-05-31,NA,5,"TW_Weir"
"3642",2002-06-01,NA,6,"TW_Weir"
"3643",2002-06-02,NA,6,"TW_Weir"
"3644",2002-06-03,NA,6,"TW_Weir"
"3645",2002-06-04,NA,6,"TW_Weir"
"3646",2002-06-05,NA,6,"TW_Weir"
"3647",2002-06-06,NA,6,"TW_Weir"
"3648",2002-06-07,NA,6,"TW_Weir"
"3649",2002-06-08,NA,6,"TW_Weir"
"3650",2002-06-09,NA,6,"TW_Weir"
"3651",2002-06-10,NA,6,"TW_Weir"
"3652",2002-06-11,NA,6,"TW_Weir"
"3653",2002-06-12,NA,6,"TW_Weir"
"3654",2002-06-13,NA,6,"TW_Weir"
"3655",2002-06-14,NA,6,"TW_Weir"
"3656",2002-06-15,NA,6,"TW_Weir"
"3657",2002-06-16,NA,6,"TW_Weir"
"3658",2002-06-17,NA,6,"TW_Weir"
"3659",2002-06-18,NA,6,"TW_Weir"
"3660",2002-06-19,NA,6,"TW_Weir"
"3661",2002-06-20,NA,6,"TW_Weir"
"3662",2002-06-21,NA,6,"TW_Weir"
"3663",2002-06-22,NA,6,"TW_Weir"
"3664",2002-06-23,NA,6,"TW_Weir"
