,Date,Q,month,site
2234,7/24/1998,0,7,TW_Weir
2235,7/25/1998,0,7,TW_Weir
2236,7/26/1998,6.67E-05,7,TW_Weir
2237,7/27/1998,0.003272222,7,TW_Weir
2238,7/28/1998,0.004250417,7,TW_Weir
2239,7/29/1998,0.002275694,7,TW_Weir
2240,7/30/1998,0.001937917,7,TW_Weir
2241,7/31/1998,0.00201375,7,TW_Weir
2242,8/1/1998,0.002347778,8,TW_Weir
2243,8/2/1998,0.003048611,8,TW_Weir
2244,8/3/1998,0.003942361,8,TW_Weir
2245,8/4/1998,0.006680972,8,TW_Weir
2246,8/5/1998,0.003798056,8,TW_Weir
2247,8/6/1998,0.003110417,8,TW_Weir
2248,8/7/1998,0.003042361,8,TW_Weir
2249,8/8/1998,0.002683333,8,TW_Weir
2250,8/9/1998,0.00203125,8,TW_Weir
2251,8/10/1998,0.001832083,8,TW_Weir
2252,8/11/1998,0.004429167,8,TW_Weir
2253,8/12/1998,0.003520476,8,TW_Weir
2254,8/13/1998,0.002716667,8,TW_Weir
2255,8/14/1998,0.002211875,8,TW_Weir
2256,8/15/1998,0.001740417,8,TW_Weir
2257,8/16/1998,0.002274583,8,TW_Weir
2258,8/17/1998,0.003680625,8,TW_Weir
2259,8/18/1998,0.005063958,8,TW_Weir
2260,8/19/1998,0.003956552,8,TW_Weir
2551,6/6/1999,0.000301875,6,TW_Weir
2552,6/7/1999,0.000193542,6,TW_Weir
2553,6/8/1999,0.00012125,6,TW_Weir
2554,6/9/1999,0.001347708,6,TW_Weir
2555,6/10/1999,0.00342875,6,TW_Weir
2556,6/11/1999,0.001313333,6,TW_Weir
2557,6/12/1999,0.000464583,6,TW_Weir
2558,6/13/1999,0.000177292,6,TW_Weir
2559,6/14/1999,0.000116042,6,TW_Weir
2560,6/15/1999,0.000105208,6,TW_Weir
2561,6/16/1999,0.000124167,6,TW_Weir
2562,6/17/1999,0.000222917,6,TW_Weir
2563,6/18/1999,0.015867708,6,TW_Weir
2564,6/19/1999,0.00816875,6,TW_Weir
2565,6/20/1999,0.00257625,6,TW_Weir
2566,6/21/1999,0.00130375,6,TW_Weir
2567,6/22/1999,0.000818542,6,TW_Weir
2568,6/23/1999,0.000707917,6,TW_Weir
2569,6/24/1999,0.000608542,6,TW_Weir
2570,6/25/1999,0.000498958,6,TW_Weir
2571,6/26/1999,0.000403125,6,TW_Weir
2572,6/27/1999,0.000335208,6,TW_Weir
2573,6/28/1999,0.00028,6,TW_Weir
2574,6/29/1999,0.000266667,6,TW_Weir
2575,6/30/1999,0.00025,6,TW_Weir
2576,7/1/1999,0.000198542,7,TW_Weir
2577,7/2/1999,9.19E-05,7,TW_Weir
2578,7/3/1999,7.48E-05,7,TW_Weir
2579,7/4/1999,6.33E-05,7,TW_Weir
2580,7/5/1999,9.82E-05,7,TW_Weir
2581,7/6/1999,0.000103958,7,TW_Weir
2582,7/7/1999,0.001035417,7,TW_Weir
2583,7/8/1999,0.002277083,7,TW_Weir
2584,7/9/1999,0.001418125,7,TW_Weir
2585,7/10/1999,0.00064625,7,TW_Weir
2586,7/11/1999,0.000336042,7,TW_Weir
2587,7/12/1999,0.000185417,7,TW_Weir
2588,7/13/1999,0.000107917,7,TW_Weir
2589,7/14/1999,6.21E-05,7,TW_Weir
2590,7/15/1999,4.46E-05,7,TW_Weir
2591,7/16/1999,0.00019125,7,TW_Weir
2592,7/17/1999,0.026448958,7,TW_Weir
2593,7/18/1999,0.016422292,7,TW_Weir
2594,7/19/1999,0.00397875,7,TW_Weir
2595,7/20/1999,0.001961458,7,TW_Weir
2596,7/21/1999,0.00658375,7,TW_Weir
2597,7/22/1999,0.004534167,7,TW_Weir
2598,7/23/1999,0.004163958,7,TW_Weir
2599,7/24/1999,0.002094375,7,TW_Weir
2600,7/25/1999,0.000917708,7,TW_Weir
2601,7/26/1999,0.000465,7,TW_Weir
2602,7/27/1999,0.000275833,7,TW_Weir
2603,7/28/1999,0.00019875,7,TW_Weir
2604,7/29/1999,0.00014375,7,TW_Weir
2605,7/30/1999,8.21E-05,7,TW_Weir
2606,7/31/1999,5.46E-05,7,TW_Weir
2607,8/1/1999,4.10E-05,8,TW_Weir
2608,8/2/1999,2.69E-05,8,TW_Weir
2609,8/3/1999,2.00E-05,8,TW_Weir
2610,8/4/1999,2.00E-05,8,TW_Weir
2611,8/5/1999,1.58E-05,8,TW_Weir
2612,8/6/1999,1.00E-05,8,TW_Weir
2613,8/7/1999,1.06E-05,8,TW_Weir
2614,8/8/1999,0.002719375,8,TW_Weir
2615,8/9/1999,0.004892292,8,TW_Weir
2616,8/10/1999,0.002095625,8,TW_Weir
2617,8/11/1999,0.001482708,8,TW_Weir
2618,8/12/1999,0.001193542,8,TW_Weir
2619,8/13/1999,0.003003125,8,TW_Weir
2620,8/14/1999,0.002439583,8,TW_Weir
2621,8/15/1999,0.003725,8,TW_Weir
2622,8/16/1999,0.003480208,8,TW_Weir
2623,8/17/1999,0.002344792,8,TW_Weir
2624,8/18/1999,0.001683958,8,TW_Weir
2625,8/19/1999,0.001423,8,TW_Weir
2934,6/23/2000,0.00058,6,TW_Weir
2935,6/24/2000,NA,6,TW_Weir
2936,6/25/2000,NA,6,TW_Weir
2937,6/26/2000,NA,6,TW_Weir
2938,6/27/2000,0.00013,6,TW_Weir
2939,6/28/2000,0.001524444,6,TW_Weir
2940,6/29/2000,0.001241556,6,TW_Weir
2941,6/30/2000,NA,6,TW_Weir
2942,7/1/2000,NA,7,TW_Weir
2943,7/2/2000,0.003686429,7,TW_Weir
2944,7/3/2000,0.002492245,7,TW_Weir
2945,7/4/2000,0.002676327,7,TW_Weir
2946,7/5/2000,0.006520833,7,TW_Weir
2947,7/6/2000,0.003333958,7,TW_Weir
2948,7/7/2000,0.001761765,7,TW_Weir
2949,7/8/2000,NA,7,TW_Weir
2950,7/9/2000,NA,7,TW_Weir
2951,7/10/2000,NA,7,TW_Weir
2952,7/11/2000,NA,7,TW_Weir
2953,7/12/2000,0.00025,7,TW_Weir
2954,7/13/2000,NA,7,TW_Weir
2955,7/14/2000,0,7,TW_Weir
2956,7/15/2000,NA,7,TW_Weir
2957,7/16/2000,NA,7,TW_Weir
2958,7/17/2000,2.00E-05,7,TW_Weir
2959,7/18/2000,0.004876111,7,TW_Weir
2960,7/19/2000,0.005856531,7,TW_Weir
2961,7/20/2000,0.002957222,7,TW_Weir
2962,7/21/2000,0.00134,7,TW_Weir
2963,7/22/2000,NA,7,TW_Weir
2964,7/23/2000,NA,7,TW_Weir
2965,7/24/2000,3.00E-04,7,TW_Weir
2966,7/25/2000,NA,7,TW_Weir
2967,7/26/2000,NA,7,TW_Weir
2968,7/27/2000,NA,7,TW_Weir
2969,7/28/2000,NA,7,TW_Weir
2970,7/29/2000,NA,7,TW_Weir
2971,7/30/2000,NA,7,TW_Weir
2972,7/31/2000,NA,7,TW_Weir
2973,8/1/2000,8.00E-05,8,TW_Weir
2974,8/2/2000,NA,8,TW_Weir
2975,8/3/2000,NA,8,TW_Weir
2976,8/4/2000,NA,8,TW_Weir
2977,8/5/2000,NA,8,TW_Weir
2978,8/6/2000,NA,8,TW_Weir
2979,8/7/2000,4.00E-05,8,TW_Weir
3299,6/23/2001,0.001716596,6,TW_Weir
3300,6/24/2001,0.000599375,6,TW_Weir
3301,6/25/2001,0.000217708,6,TW_Weir
3302,6/26/2001,0.0006275,6,TW_Weir
3303,6/27/2001,0.015050417,6,TW_Weir
3304,6/28/2001,0.008591875,6,TW_Weir
3305,6/29/2001,0.002275208,6,TW_Weir
3306,6/30/2001,0.00091125,6,TW_Weir
3307,7/1/2001,0.000425417,7,TW_Weir
3308,7/2/2001,0.000271667,7,TW_Weir
3309,7/3/2001,0.000115417,7,TW_Weir
3310,7/4/2001,0.000145417,7,TW_Weir
3311,7/5/2001,0.000473958,7,TW_Weir
3312,7/6/2001,0.003333333,7,TW_Weir
3313,7/7/2001,0.008894375,7,TW_Weir
3314,7/8/2001,0.0027725,7,TW_Weir
3315,7/9/2001,0.001073542,7,TW_Weir
3316,7/10/2001,0.000559583,7,TW_Weir
3317,7/11/2001,0.000501875,7,TW_Weir
3318,7/12/2001,0.000477917,7,TW_Weir
3319,7/13/2001,0.000402708,7,TW_Weir
3320,7/14/2001,0.000236458,7,TW_Weir
3321,7/15/2001,0.000118958,7,TW_Weir
3322,7/16/2001,5.83E-05,7,TW_Weir
3323,7/17/2001,2.00E-05,7,TW_Weir
3324,7/18/2001,2.00E-05,7,TW_Weir
3325,7/19/2001,3.83E-05,7,TW_Weir
3326,7/20/2001,7.81E-05,7,TW_Weir
3327,7/21/2001,0.00056125,7,TW_Weir
3328,7/22/2001,0.000717083,7,TW_Weir
3329,7/23/2001,0.002205,7,TW_Weir
3330,7/24/2001,0.004627083,7,TW_Weir
3331,7/25/2001,0.004858333,7,TW_Weir
3332,7/26/2001,0.003141875,7,TW_Weir
3333,7/27/2001,0.001522083,7,TW_Weir
3334,7/28/2001,0.000954583,7,TW_Weir
3335,7/29/2001,0.005379583,7,TW_Weir
3336,7/30/2001,0.006073125,7,TW_Weir
3337,7/31/2001,0.003398958,7,TW_Weir
3338,8/1/2001,0.001379375,8,TW_Weir
3339,8/2/2001,0.001709583,8,TW_Weir
3340,8/3/2001,0.002339167,8,TW_Weir
3341,8/4/2001,0.003814375,8,TW_Weir
3342,8/5/2001,0.002596458,8,TW_Weir
3343,8/6/2001,0.001720833,8,TW_Weir
3344,8/7/2001,0.001166667,8,TW_Weir
3345,8/8/2001,0.000761042,8,TW_Weir
3346,8/9/2001,0.000819375,8,TW_Weir
3347,8/10/2001,0.001730417,8,TW_Weir
3348,8/11/2001,0.003529792,8,TW_Weir
3349,8/12/2001,0.002555625,8,TW_Weir
3350,8/13/2001,0.002229167,8,TW_Weir
3351,8/14/2001,0.007079792,8,TW_Weir
3352,8/15/2001,0.010621042,8,TW_Weir
3353,8/16/2001,0.009219167,8,TW_Weir
3354,8/17/2001,0.010167742,8,TW_Weir
3665,6/24/2002,0.001513333,6,TW_Weir
3666,6/25/2002,0.00051625,6,TW_Weir
3667,6/26/2002,3.08E-05,6,TW_Weir
3668,6/27/2002,2.27E-05,6,TW_Weir
3669,6/28/2002,0.005433125,6,TW_Weir
3670,6/29/2002,0.004631458,6,TW_Weir
3671,6/30/2002,0.0020175,6,TW_Weir
3672,7/1/2002,0.002540833,7,TW_Weir
3673,7/2/2002,0.00119125,7,TW_Weir
3674,7/3/2002,0.002914167,7,TW_Weir
3675,7/4/2002,0.002894792,7,TW_Weir
3676,7/5/2002,0.00758375,7,TW_Weir
3677,7/6/2002,0.005174167,7,TW_Weir
3678,7/7/2002,0.009526458,7,TW_Weir
3679,7/8/2002,0.003446458,7,TW_Weir
3680,7/9/2002,0.001937083,7,TW_Weir
3681,7/10/2002,0.006603542,7,TW_Weir
3682,7/11/2002,0.002129792,7,TW_Weir
3683,7/12/2002,0.000454375,7,TW_Weir
3684,7/13/2002,0.000415417,7,TW_Weir
3685,7/14/2002,0.00106875,7,TW_Weir
3686,7/15/2002,0.000496875,7,TW_Weir
3687,7/16/2002,0.000108125,7,TW_Weir
3688,7/17/2002,3.50E-05,7,TW_Weir
3689,7/18/2002,3.63E-05,7,TW_Weir
3690,7/19/2002,0,7,TW_Weir
3691,7/20/2002,0,7,TW_Weir
3692,7/21/2002,0.000179375,7,TW_Weir
3693,7/22/2002,0.000882917,7,TW_Weir
3694,7/23/2002,0.000529167,7,TW_Weir
3695,7/24/2002,8.71E-05,7,TW_Weir
3696,7/25/2002,0,7,TW_Weir
3697,7/26/2002,0,7,TW_Weir
3698,7/27/2002,0,7,TW_Weir
3699,7/28/2002,0,7,TW_Weir
3700,7/29/2002,0,7,TW_Weir
3701,7/30/2002,0,7,TW_Weir
3702,7/31/2002,0,7,TW_Weir
3703,8/1/2002,0,8,TW_Weir
3704,8/2/2002,0,8,TW_Weir
3705,8/3/2002,0,8,TW_Weir
3706,8/4/2002,0,8,TW_Weir
3707,8/5/2002,0,8,TW_Weir
3708,8/6/2002,0,8,TW_Weir
3709,8/7/2002,0,8,TW_Weir
3710,8/8/2002,0,8,TW_Weir
3711,8/9/2002,0,8,TW_Weir
3712,8/10/2002,0,8,TW_Weir
3713,8/11/2002,0.001549792,8,TW_Weir
3714,8/12/2002,0.005943542,8,TW_Weir
3715,8/13/2002,0.007134444,8,TW_Weir
4005,5/30/2003,2.00E-05,5,TW_Weir
4006,5/31/2003,NA,5,TW_Weir
4007,6/1/2003,0.00126,6,TW_Weir
4008,6/2/2003,0.008835,6,TW_Weir
4009,6/3/2003,0.0201,6,TW_Weir
4010,6/4/2003,0.01904,6,TW_Weir
4011,6/5/2003,0.03846,6,TW_Weir
4012,6/6/2003,NA,6,TW_Weir
4013,6/7/2003,0.00824,6,TW_Weir
4014,6/8/2003,NA,6,TW_Weir
4015,6/9/2003,0.00336,6,TW_Weir
4016,6/10/2003,NA,6,TW_Weir
4017,6/11/2003,NA,6,TW_Weir
4018,6/12/2003,NA,6,TW_Weir
4019,6/13/2003,NA,6,TW_Weir
4020,6/14/2003,NA,6,TW_Weir
4021,6/15/2003,NA,6,TW_Weir
4022,6/16/2003,NA,6,TW_Weir
4023,6/17/2003,NA,6,TW_Weir
4024,6/18/2003,NA,6,TW_Weir
4025,6/19/2003,NA,6,TW_Weir
4026,6/20/2003,0.00091,6,TW_Weir
4027,6/21/2003,NA,6,TW_Weir
4028,6/22/2003,NA,6,TW_Weir
4029,6/23/2003,NA,6,TW_Weir
4030,6/24/2003,0,6,TW_Weir
4031,6/25/2003,0,6,TW_Weir
4032,6/26/2003,0,6,TW_Weir
4033,6/27/2003,0,6,TW_Weir
4034,6/28/2003,0,6,TW_Weir
4035,6/29/2003,0,6,TW_Weir
4036,6/30/2003,0,6,TW_Weir
4037,7/1/2003,0,7,TW_Weir
4038,7/2/2003,0,7,TW_Weir
4039,7/3/2003,0.012236875,7,TW_Weir
4040,7/4/2003,0.005188125,7,TW_Weir
4041,7/5/2003,0.001081667,7,TW_Weir
4042,7/6/2003,0.000298333,7,TW_Weir
4043,7/7/2003,0.00884375,7,TW_Weir
4044,7/8/2003,0.004045532,7,TW_Weir
4045,7/9/2003,0.001033333,7,TW_Weir
4046,7/10/2003,0.00047125,7,TW_Weir
4047,7/11/2003,0.001702917,7,TW_Weir
4048,7/12/2003,0.002474583,7,TW_Weir
4049,7/13/2003,0.004704792,7,TW_Weir
4050,7/14/2003,0.006365208,7,TW_Weir
4051,7/15/2003,0.0052525,7,TW_Weir
4052,7/16/2003,0.002802083,7,TW_Weir
4053,7/17/2003,0.001835625,7,TW_Weir
4054,7/18/2003,0.002012917,7,TW_Weir
4055,7/19/2003,0.001227708,7,TW_Weir
4056,7/20/2003,0.00075125,7,TW_Weir
4057,7/21/2003,7.00E-04,7,TW_Weir
4058,7/22/2003,0.00071625,7,TW_Weir
4059,7/23/2003,0.001344792,7,TW_Weir
4060,7/24/2003,0.001343958,7,TW_Weir
4061,7/25/2003,0.010269167,7,TW_Weir
4062,7/26/2003,0.016537083,7,TW_Weir
4063,7/27/2003,0.005162917,7,TW_Weir
4064,7/28/2003,0.00375375,7,TW_Weir
4065,7/29/2003,0.002608958,7,TW_Weir
4066,7/30/2003,0.002724375,7,TW_Weir
4067,7/31/2003,0.003006667,7,TW_Weir
4068,8/1/2003,0.003292708,8,TW_Weir
4069,8/2/2003,0.002627083,8,TW_Weir
4070,8/3/2003,0.003117917,8,TW_Weir
4071,8/4/2003,0.002672292,8,TW_Weir
4072,8/5/2003,0.002199792,8,TW_Weir
4073,8/6/2003,0.001672292,8,TW_Weir
4074,8/7/2003,0.001134792,8,TW_Weir
4075,8/8/2003,0.00117625,8,TW_Weir
4076,8/9/2003,0.000919167,8,TW_Weir
4077,8/10/2003,0.001169375,8,TW_Weir
4078,8/11/2003,0.016533333,8,TW_Weir
4079,8/12/2003,0.018058333,8,TW_Weir
4080,8/13/2003,0.009871875,8,TW_Weir
4081,8/14/2003,0.003563958,8,TW_Weir
4082,8/15/2003,0.001772917,8,TW_Weir
4083,8/16/2003,0.001305484,8,TW_Weir
4390,6/18/2004,7.69E-07,6,TW_Weir
4391,6/19/2004,0,6,TW_Weir
4392,6/20/2004,0,6,TW_Weir
4393,6/21/2004,0,6,TW_Weir
4394,6/22/2004,0,6,TW_Weir
4395,6/23/2004,0,6,TW_Weir
4396,6/24/2004,0,6,TW_Weir
4397,6/25/2004,0,6,TW_Weir
4398,6/26/2004,0,6,TW_Weir
4399,6/27/2004,0,6,TW_Weir
4400,6/28/2004,0,6,TW_Weir
4401,6/29/2004,0,6,TW_Weir
4402,6/30/2004,0,6,TW_Weir
4403,7/1/2004,0,7,TW_Weir
4404,7/2/2004,0,7,TW_Weir
4405,7/3/2004,0,7,TW_Weir
4406,7/4/2004,0,7,TW_Weir
4407,7/5/2004,0,7,TW_Weir
4408,7/6/2004,0,7,TW_Weir
4409,7/7/2004,0.000763125,7,TW_Weir
4410,7/8/2004,0.004921042,7,TW_Weir
4411,7/9/2004,0.010404375,7,TW_Weir
4412,7/10/2004,0.015642708,7,TW_Weir
4413,7/11/2004,0.010110625,7,TW_Weir
4414,7/12/2004,0.003187083,7,TW_Weir
4415,7/13/2004,0.001178958,7,TW_Weir
4416,7/14/2004,0.000265625,7,TW_Weir
4417,7/15/2004,1.13E-05,7,TW_Weir
4418,7/16/2004,8.33E-06,7,TW_Weir
4419,7/17/2004,0.001937917,7,TW_Weir
4420,7/18/2004,0.01291625,7,TW_Weir
4421,7/19/2004,0.013208125,7,TW_Weir
4422,7/20/2004,0.005420417,7,TW_Weir
4423,7/21/2004,0.003455833,7,TW_Weir
4424,7/22/2004,0.002114167,7,TW_Weir
4425,7/23/2004,0.001312292,7,TW_Weir
4426,7/24/2004,0.000705625,7,TW_Weir
4427,7/25/2004,0.000172708,7,TW_Weir
4428,7/26/2004,4.38E-06,7,TW_Weir
4429,7/27/2004,0.000115833,7,TW_Weir
4430,7/28/2004,0.003072083,7,TW_Weir
4431,7/29/2004,0.003501458,7,TW_Weir
4432,7/30/2004,0.002452917,7,TW_Weir
4433,7/31/2004,0.016757708,7,TW_Weir
4434,8/1/2004,0.009890833,8,TW_Weir
4435,8/2/2004,0.004362292,8,TW_Weir
4436,8/3/2004,0.009812708,8,TW_Weir
4437,8/4/2004,0.004947917,8,TW_Weir
4438,8/5/2004,0.002323958,8,TW_Weir
4439,8/6/2004,0.001279167,8,TW_Weir
4440,8/7/2004,0.000697708,8,TW_Weir
4441,8/8/2004,0.000310417,8,TW_Weir
4442,8/9/2004,7.96E-05,8,TW_Weir
4443,8/10/2004,1.00E-05,8,TW_Weir
4444,8/11/2004,1.00E-05,8,TW_Weir
4445,8/12/2004,1.00E-05,8,TW_Weir
4446,8/13/2004,0.00188625,8,TW_Weir
4447,8/14/2004,0.006201667,8,TW_Weir
4448,8/15/2004,0.002955625,8,TW_Weir
4449,8/16/2004,0.001542708,8,TW_Weir
4450,8/17/2004,0.000995862,8,TW_Weir
4750,6/13/2005,0.00046,6,TW_Weir
4751,6/14/2005,0.000392292,6,TW_Weir
4752,6/15/2005,0.000261042,6,TW_Weir
4753,6/16/2005,0.00012,6,TW_Weir
4754,6/17/2005,8.40E-05,6,TW_Weir
4755,6/18/2005,0,6,TW_Weir
4756,6/19/2005,0,6,TW_Weir
4757,6/20/2005,0,6,TW_Weir
4758,6/21/2005,0,6,TW_Weir
4759,6/22/2005,0,6,TW_Weir
4760,6/23/2005,0,6,TW_Weir
4761,6/24/2005,0,6,TW_Weir
4762,6/25/2005,0,6,TW_Weir
4763,6/26/2005,0,6,TW_Weir
4764,6/27/2005,0,6,TW_Weir
4765,6/28/2005,0,6,TW_Weir
4766,6/29/2005,0,6,TW_Weir
4767,6/30/2005,0,6,TW_Weir
4768,7/1/2005,0,7,TW_Weir
4769,7/2/2005,0,7,TW_Weir
4770,7/3/2005,0,7,TW_Weir
4771,7/4/2005,0,7,TW_Weir
4772,7/5/2005,0,7,TW_Weir
4773,7/6/2005,0.003325417,7,TW_Weir
4774,7/7/2005,0.003960208,7,TW_Weir
4775,7/8/2005,0.001897708,7,TW_Weir
4776,7/9/2005,0.0024825,7,TW_Weir
4777,7/10/2005,0.003076458,7,TW_Weir
4778,7/11/2005,0.004584583,7,TW_Weir
4779,7/12/2005,0.00539375,7,TW_Weir
4780,7/13/2005,0.004348958,7,TW_Weir
4781,7/14/2005,0.002,7,TW_Weir
4782,7/15/2005,0.000834792,7,TW_Weir
4783,7/16/2005,0.000404792,7,TW_Weir
4784,7/17/2005,0.00037,7,TW_Weir
4785,7/18/2005,0.00037,7,TW_Weir
4786,7/19/2005,0.000275833,7,TW_Weir
4787,7/20/2005,2.00E-04,7,TW_Weir
4788,7/21/2005,0.000164167,7,TW_Weir
4789,7/22/2005,9.13E-05,7,TW_Weir
4790,7/23/2005,2.25E-05,7,TW_Weir
4791,7/24/2005,0,7,TW_Weir
4792,7/25/2005,0,7,TW_Weir
4793,7/26/2005,0,7,TW_Weir
4794,7/27/2005,0,7,TW_Weir
4795,7/28/2005,0,7,TW_Weir
4796,7/29/2005,0,7,TW_Weir
4797,7/30/2005,0,7,TW_Weir
4798,7/31/2005,0,7,TW_Weir
4799,8/1/2005,0,8,TW_Weir
4800,8/2/2005,0,8,TW_Weir
4801,8/3/2005,0,8,TW_Weir
4802,8/4/2005,0,8,TW_Weir
4803,8/5/2005,0,8,TW_Weir
4804,8/6/2005,0,8,TW_Weir
4805,8/7/2005,0,8,TW_Weir
4806,8/8/2005,0,8,TW_Weir
4807,8/9/2005,0,8,TW_Weir
4808,8/10/2005,0,8,TW_Weir
4809,8/11/2005,0,8,TW_Weir
4810,8/12/2005,0,8,TW_Weir
4811,8/13/2005,0,8,TW_Weir
4812,8/14/2005,0,8,TW_Weir
4813,8/15/2005,0,8,TW_Weir
